Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
32851.108826,-10.0,999.0,19.2,-11.2
32861.145308,-10.0,999.0,19.2,-11.1
32871.149364,-9.8,999.0,19.2,-11.2
32881.186009,-10.0,999.0,19.2,-11.2
32891.205051,-9.8,999.0,19.3,-11.2
32901.223072,-9.8,999.0,19.2,-11.2
32911.248451,-9.8,999.0,19.3,-11.2
32921.262559,-9.8,999.0,19.3,-11.2
32931.298349,-10.1,999.0,19.4,-11.2
32941.301633,-10.0,999.0,19.4,-11.2
32951.338561,-9.8,999.0,19.3,-11.2
32961.343513,-10.0,999.0,19.4,-11.2
32971.378301,-9.8,999.0,19.4,-11.2
32981.383051,-10.0,999.0,19.6,-11.2
32991.418035,-10.1,999.0,19.4,-11.2
33001.437485,-9.8,999.0,19.5,-11.2
33011.457686,-9.8,999.0,19.5,-11.3
33021.491488,-10.1,999.0,19.5,-11.2
33031.495597,-9.8,999.0,19.5,-11.2
33041.531483,-10.0,999.0,19.5,-11.2
33051.551334,-10.1,999.0,19.6,-11.2
33061.555456,-10.1,999.0,19.6,-11.3
33071.592072,-10.1,999.0,19.6,-11.3
33081.59507,-10.1,999.0,19.6,-11.2
33091.631572,-9.8,999.0,19.5,-11.2
33101.635646,-10.1,999.0,19.6,-11.3
33111.676961,-9.9,999.0,19.6,-11.3
33121.700066,-10.1,999.0,19.8,-11.3
33131.711272,-10.1,999.0,19.7,-11.3
33141.744385,-9.9,999.0,19.7,-11.3
33151.773029,-10.1,999.0,19.7,-11.3
33161.801994,-10.1,999.0,19.9,-11.3
33171.805576,-9.9,999.0,19.8,-11.3
33181.854964,-9.9,999.0,19.6,-11.4
33191.89209,-10.1,999.0,19.8,-11.3
33201.910493,-10.2,999.0,19.8,-11.3
33211.945636,-9.9,999.0,19.9,-11.3
33221.950745,-10.1,999.0,19.9,-11.3
33231.990672,-10.1,999.0,19.9,-11.4
33242.015795,-10.1,999.0,19.9,-11.4
33252.04381,-9.9,999.0,19.9,-11.4
33262.060434,-9.9,999.0,19.9,-11.4
33272.091188,-9.9,999.0,20.0,-11.4
33282.118032,-9.9,999.0,20.0,-11.4
33292.136367,-9.9,999.0,20.0,-11.4
33302.164639,-10.1,999.0,20.1,-11.4
33312.193283,-10.0,999.0,20.0,-11.4
33322.210028,-10.1,999.0,20.1,-11.4
33332.245531,-10.1,999.0,20.1,-11.4
33342.249561,-10.2,999.0,20.0,-11.4
33352.289608,-10.1,999.0,20.1,-11.5
33362.315659,-10.2,999.0,20.0,-11.4
33372.346575,-10.0,999.0,20.2,-11.4
33382.37547,-10.2,999.0,20.2,-11.5
33392.376385,-10.1,999.0,20.2,-11.5
33402.416326,-10.3,999.0,20.2,-11.5
33412.417927,-10.1,999.0,20.1,-11.5
33422.436455,-10.2,999.0,20.2,-11.5
33432.458999,-10.2,999.0,20.2,-11.5
33442.509457,-10.3,999.0,20.6,-11.4
33452.561649,-10.3,999.0,20.3,-11.5
33462.564774,-10.3,999.0,20.6,-11.5
33472.604251,-10.3,999.0,20.3,-11.5
33482.644063,-10.3,999.0,20.3,-11.4
33492.662223,-10.3,999.0,20.6,-11.5
33502.689887,-10.3,999.0,20.3,-11.5
33512.69412,-10.4,999.0,20.4,-11.5
33522.729113,-10.4,999.0,20.7,-11.4
33532.733217,-10.3,999.0,20.6,-11.5
33542.770443,-10.4,999.0,20.7,-11.5
33552.790006,-10.3,999.0,20.6,-11.5
33562.840194,-10.3,999.0,20.7,-11.5
33572.87619,-10.4,999.0,20.4,-11.5
33582.87956,-10.3,999.0,20.8,-11.5
33592.920011,-10.4,999.0,20.7,-11.5
33602.949083,-10.4,999.0,20.8,-11.5
33612.969556,-10.4,999.0,20.6,-11.5
33623.005071,-10.4,999.0,20.5,-11.5
33633.009134,-10.4,999.0,20.8,-11.5
33643.044876,-10.4,999.0,20.9,-11.5
33653.050231,-10.5,999.0,21.0,-11.5
33663.083865,-10.4,999.0,20.8,-11.5
33673.088967,-10.5,999.0,20.8,-11.5
33683.124205,-10.4,999.0,20.9,-11.5
33693.137869,-10.5,999.0,21.0,-11.5
33703.173558,-10.4,999.0,21.0,-11.5
33713.198076,-10.5,999.0,20.9,-11.5
33723.224461,-10.5,999.0,21.1,-11.5
33733.253382,-10.5,999.0,21.0,-11.5
33743.272473,-10.5,999.0,21.0,-11.5
33753.294715,-10.5,999.0,21.0,-11.5
33763.313399,-10.5,999.0,21.0,-11.6
33773.316879,-10.5,999.0,21.1,-11.5
33783.351942,-10.6,999.0,21.1,-11.6
33793.35708,-10.6,999.0,21.0,-11.6
33803.392817,-10.6,999.0,21.1,-11.5
33813.410062,-10.6,999.0,21.1,-11.6
33823.430867,-10.6,999.0,21.1,-11.6
33833.481738,-10.6,999.0,21.2,-11.5
33843.528076,-10.6,999.0,21.3,-11.5
33853.554843,-10.7,999.0,21.1,-11.6
33863.556762,-10.6,999.0,21.2,-11.6
33873.593083,-10.7,999.0,21.2,-11.6
33883.599441,-10.7,999.0,21.3,-11.5
33893.61635,-10.7,999.0,21.3,-11.6
33903.667675,-10.7,999.0,21.3,-11.6
33913.709216,-10.7,999.0,21.3,-11.6
33923.739199,-10.7,999.0,21.3,-11.6
33933.742855,-10.7,999.0,21.3,-11.6
33943.785166,-10.7,999.0,21.3,-11.6
33953.81126,-10.7,999.0,21.5,-11.5
33963.816129,-10.7,999.0,21.4,-11.7
33973.855302,-10.7,999.0,21.4,-11.7
33983.871422,-10.7,999.0,21.4,-11.6
33993.906997,-10.7,999.0,21.4,-11.7
34003.928068,-10.7,999.0,21.4,-11.7
34013.947069,-10.8,999.0,21.5,-11.6
34023.983199,-10.8,999.0,21.5,-11.7
34033.988023,-10.8,999.0,21.4,-11.7
34044.023163,-10.9,999.0,21.5,-11.6
34054.054794,-10.9,999.0,21.5,-11.7
34064.114712,-10.8,999.0,21.5,-11.7
34074.143001,-10.8,999.0,21.5,-11.7
34084.163425,-10.8,999.0,21.5,-11.7
34094.198186,-10.8,999.0,21.6,-11.7
34104.217808,-10.9,999.0,21.5,-11.8
34114.253196,-10.8,999.0,21.6,-11.7
34124.25879,-10.9,999.0,21.5,-11.7
34134.295229,-11.0,999.0,21.6,-11.7
34144.313197,-10.9,999.0,21.6,-11.7
34154.31892,-11.0,999.0,21.5,-11.8
34164.352435,-10.9,999.0,21.6,-11.7
34174.369451,-11.0,999.0,21.6,-11.7
34184.414125,-11.0,999.0,21.6,-11.8
34194.442387,-11.0,999.0,21.7,-11.8
34204.447071,-11.0,999.0,21.7,-11.8
34214.493838,-11.0,999.0,21.7,-11.7
34224.502603,-11.0,999.0,21.7,-11.8
34234.537226,-11.0,999.0,21.7,-11.8
34244.54101,-11.0,999.0,21.7,-11.8
34254.57764,-11.1,999.0,21.7,-11.8
34264.612949,-11.1,999.0,21.7,-11.8
34274.640141,-11.1,999.0,21.7,-11.8
34284.667883,-11.1,999.0,21.7,-11.9
34294.683336,-11.1,999.0,21.7,-11.8
34304.70263,-11.1,999.0,21.8,-11.8
34314.726044,-11.1,999.0,21.7,-11.8
34324.762165,-11.1,999.0,21.8,-11.8
34334.778564,-11.2,999.0,21.7,-11.9
34344.802068,-11.2,999.0,21.8,-11.8
34354.851843,-11.2,999.0,21.7,-11.8
34364.868467,-11.3,999.0,21.8,-11.9
34374.893299,-11.2,999.0,21.8,-11.9
34384.896209,-11.3,999.0,21.8,-11.9
34394.932033,-11.2,999.0,21.7,-11.9
34404.952032,-11.3,999.0,21.8,-11.9
34414.965044,-11.2,999.0,21.9,-11.8
34424.986112,-11.3,999.0,21.9,-11.9
34434.994458,-11.3,999.0,21.9,-11.9
34445.029732,-11.3,999.0,21.8,-11.9
34455.061893,-11.3,999.0,21.9,-11.9
34465.06966,-11.3,999.0,21.8,-11.9
34475.104574,-11.4,999.0,21.8,-11.9
34485.108429,-11.3,999.0,21.8,-11.9
34495.146299,-11.4,999.0,21.8,-12.0
34505.148674,-11.3,999.0,21.8,-11.9
34515.184751,-11.4,999.0,21.8,-11.9
34525.21804,-11.3,999.0,21.8,-12.0
34535.238461,-11.4,999.0,21.9,-12.0
34545.257575,-11.5,999.0,21.8,-12.0
34555.263852,-11.4,999.0,21.9,-12.0
34565.297383,-11.4,999.0,21.8,-12.1
34575.317274,-11.4,999.0,21.8,-12.0
34585.355174,-11.5,999.0,21.8,-12.1
34595.372986,-11.5,999.0,21.9,-12.0
34605.409011,-11.5,999.0,21.9,-12.0
34615.443426,-11.5,999.0,21.9,-12.1
34625.479487,-11.5,999.0,21.9,-12.0
34635.515142,-11.6,999.0,21.9,-12.0
34645.547242,-11.5,999.0,22.0,-12.0
34655.567421,-11.6,999.0,21.9,-12.1
34665.604439,-11.6,999.0,22.0,-12.0
34675.631136,-11.6,999.0,21.9,-12.1
34685.659081,-11.6,999.0,21.8,-12.1
34695.663202,-11.6,999.0,21.9,-12.1
34705.718932,-11.7,999.0,21.9,-12.1
34715.719247,-11.6,999.0,22.1,-12.0
34725.754447,-11.7,999.0,22.0,-12.1
34735.760885,-11.8,999.0,22.0,-12.1
34745.793658,-11.7,999.0,21.9,-12.1
34755.829564,-11.7,999.0,21.8,-12.1
34765.844943,-11.7,999.0,22.0,-12.1
34775.882862,-11.8,999.0,21.9,-12.1
34785.902314,-11.7,999.0,22.0,-12.2
34795.926893,-11.8,999.0,22.0,-12.1
34805.957967,-11.8,999.0,21.9,-12.1
34815.962483,-11.8,999.0,22.0,-12.1
34825.997327,-11.8,999.0,22.0,-12.2
34836.019779,-11.8,999.0,22.0,-12.1
34846.053581,-11.9,999.0,22.0,-12.2
34856.057456,-11.9,999.0,22.0,-12.1
34866.077102,-11.9,999.0,22.0,-12.1
34876.09795,-11.9,999.0,22.0,-12.1
34886.133783,-11.9,999.0,22.0,-12.2
34896.182151,-11.9,999.0,21.9,-12.2
34906.202136,-11.9,999.0,22.0,-12.2
34916.23798,-11.9,999.0,21.9,-12.2
34926.258194,-11.9,999.0,22.1,-12.1
34936.262018,-11.9,999.0,22.0,-12.2
34946.296831,-11.9,999.0,22.0,-12.2
34956.30164,-12.0,999.0,22.0,-12.2
34966.337012,-11.9,999.0,22.0,-12.2
34976.341027,-12.0,999.0,22.0,-12.3
34986.376913,-12.0,999.0,22.1,-12.1
34996.396056,-12.0,999.0,22.0,-12.3
35006.44662,-12.0,999.0,22.1,-12.2
35016.481989,-12.0,999.0,22.1,-12.3
35026.48531,-12.1,999.0,22.1,-12.2
35036.521628,-12.1,999.0,22.1,-12.2
35046.54179,-12.1,999.0,22.1,-12.3
35056.560852,-12.2,999.0,22.1,-12.3
35066.596352,-12.1,999.0,22.0,-12.3
35076.601715,-12.0,999.0,22.0,-12.3
35086.636909,-12.2,999.0,22.1,-12.3
35096.656577,-12.2,999.0,22.1,-12.3
35106.692985,-12.2,999.0,22.0,-12.4
35116.710084,-12.2,999.0,22.1,-12.3
35126.728209,-12.2,999.0,22.0,-12.4
35136.764983,-12.2,999.0,22.2,-12.3
35146.768737,-12.2,999.0,22.2,-12.4
35156.806206,-12.2,999.0,22.2,-12.4
35166.80901,-12.2,999.0,22.1,-12.4
35176.838181,-12.2,999.0,22.2,-12.4
35186.879387,-12.3,999.0,22.2,-12.3
35196.915527,-12.3,999.0,22.2,-12.4
35206.951661,-12.3,999.0,22.2,-12.4
35216.970859,-12.3,999.0,22.2,-12.4
35227.00587,-12.3,999.0,22.2,-12.3
35237.023543,-12.4,999.0,22.2,-12.4
35247.06354,-12.3,999.0,22.2,-12.4
35257.080897,-12.3,999.0,22.2,-12.4
35267.084005,-12.4,999.0,22.2,-12.4
35277.118735,-12.3,999.0,22.3,-12.4
35287.151341,-12.4,999.0,22.3,-12.4
35297.174032,-12.4,999.0,22.3,-12.4
35307.199057,-12.4,999.0,22.4,-12.4
35317.231591,-12.5,999.0,22.3,-12.4
35327.26555,-12.5,999.0,22.3,-12.4
35337.271158,-12.5,999.0,22.4,-12.4
35347.321357,-12.5,999.0,22.4,-12.4
35357.33713,-12.5,999.0,22.4,-12.4
35367.360021,-12.5,999.0,22.4,-12.4
35377.379074,-12.5,999.0,22.4,-12.4
35387.383243,-12.5,999.0,22.4,-12.4
35397.41696,-12.5,999.0,22.4,-12.4
35407.423218,-12.6,999.0,22.4,-12.4
35417.459062,-12.6,999.0,22.5,-12.4
35427.490473,-12.6,999.0,22.4,-12.4
35437.513367,-12.6,999.0,22.6,-12.4
35447.517899,-12.6,999.0,22.5,-12.4
35457.536935,-12.6,999.0,22.5,-12.4
35467.574697,-12.7,999.0,22.5,-12.4
35477.60292,-12.7,999.0,22.5,-12.4
35487.6257,-12.7,999.0,22.6,-12.5
35497.631799,-12.7,999.0,22.6,-12.4
35507.666928,-12.7,999.0,22.4,-12.5
35517.682558,-12.7,999.0,22.6,-12.5
35527.690342,-12.8,999.0,22.6,-12.5
35537.726119,-12.8,999.0,22.7,-12.4
35547.745148,-12.8,999.0,22.6,-12.5
35557.781467,-12.8,999.0,22.7,-12.5
35567.785162,-12.8,999.0,22.7,-12.4
35577.803101,-12.9,999.0,22.7,-12.5
35587.823345,-12.8,999.0,22.8,-12.5
35597.842878,-12.9,999.0,22.7,-12.5
35607.89405,-12.9,999.0,22.8,-12.5
35617.8983,-12.9,999.0,22.7,-12.5
35627.934786,-13.0,999.0,22.7,-12.5
35637.938071,-12.9,999.0,22.7,-12.6
35647.973446,-12.9,999.0,22.9,-12.5
35657.993052,-13.0,999.0,22.8,-12.5
35667.99864,-13.0,999.0,22.9,-12.5
35678.017569,-13.0,999.0,22.9,-12.5
35688.019893,-13.0,999.0,22.9,-12.5
35698.054812,-13.0,999.0,22.9,-12.5
35708.059195,-13.0,999.0,22.9,-12.5
35718.095379,-13.1,999.0,22.9,-12.5
35728.100033,-13.0,999.0,23.0,-12.6
35738.119162,-13.1,999.0,22.9,-12.5
35748.156705,-13.1,999.0,22.9,-12.6
35758.175211,-13.1,999.0,23.0,-12.5
35768.210482,-13.1,999.0,23.0,-12.6
35778.22921,-13.1,999.0,23.0,-12.6
35788.267712,-13.2,999.0,23.0,-12.5
35798.300824,-13.2,999.0,23.1,-12.6
35808.319531,-13.1,999.0,23.0,-12.6
35818.356436,-13.2,999.0,23.0,-12.6
35828.359362,-13.2,999.0,23.1,-12.5
35838.399734,-13.2,999.0,23.0,-12.5
35848.415322,-13.3,999.0,23.2,-12.5
35858.433928,-13.3,999.0,23.1,-12.5
35868.470511,-13.3,999.0,23.3,-12.5
35878.474426,-13.4,999.0,23.2,-12.6
35888.509929,-13.3,999.0,23.1,-12.7
35898.528974,-13.4,999.0,23.2,-12.7
35908.564444,-13.4,999.0,23.1,-12.7
35918.58249,-13.4,999.0,23.4,-12.6
35928.609319,-13.4,999.0,23.2,-12.6
35938.625042,-13.4,999.0,23.2,-12.7
35948.65842,-13.4,999.0,23.2,-12.6
35958.693222,-13.4,999.0,23.3,-12.6
35968.717329,-13.4,999.0,23.4,-12.7
35978.749039,-13.5,999.0,23.3,-12.6
35988.768097,-13.6,999.0,23.3,-12.7
35998.793253,-13.5,999.0,23.3,-12.7
36008.823449,-13.6,999.0,23.4,-12.7
36018.827776,-13.6,999.0,23.4,-12.7
36028.867545,-13.6,999.0,23.4,-12.7
36038.89386,-13.6,999.0,23.4,-12.7
36048.91786,-13.7,999.0,23.4,-12.7
36058.924157,-13.6,999.0,23.4,-12.7
36068.942333,-13.6,999.0,23.4,-12.7
36078.976957,-13.7,999.0,23.4,-12.7
36088.982757,-13.7,999.0,23.4,-12.7
36099.016762,-13.7,999.0,23.5,-12.7
36109.036292,-13.8,999.0,23.4,-12.7
36119.071169,-13.7,999.0,23.5,-12.7
36129.106591,-13.7,999.0,23.4,-12.7
36139.126253,-13.7,999.0,23.6,-12.6
36149.165891,-13.7,999.0,23.5,-12.7
36159.209189,-13.8,999.0,23.6,-12.7
36169.233041,-13.8,999.0,23.6,-12.7
36179.236363,-13.9,999.0,23.5,-12.8
36189.253501,-13.8,999.0,23.6,-12.7
36199.30794,-13.8,999.0,23.6,-12.7
36209.311425,-13.9,999.0,23.6,-12.7
36219.346416,-13.8,999.0,23.6,-12.7
36229.35056,-13.9,999.0,23.6,-12.7
36239.386518,-13.8,999.0,23.7,-12.7
36249.420875,-13.8,999.0,23.5,-12.8
36259.434049,-13.9,999.0,23.8,-12.7
36269.459775,-14.0,999.0,23.7,-12.7
36279.460727,-14.0,999.0,23.8,-12.7
36289.499935,-14.0,999.0,23.8,-12.7
36299.519697,-14.0,999.0,23.8,-12.7
36309.535621,-14.0,999.0,23.8,-12.7
36319.581453,-14.2,999.0,23.9,-12.7
36329.611075,-14.0,999.0,23.8,-12.7
36339.647784,-14.0,999.0,23.8,-12.7
36349.666529,-14.0,999.0,23.8,-12.8
36359.70061,-14.0,999.0,23.8,-12.7
36369.72172,-14.1,999.0,23.9,-12.8
36379.748246,-14.1,999.0,23.9,-12.7
36389.774174,-14.3,999.0,23.9,-12.7
36399.790087,-14.3,999.0,24.0,-12.7
36409.81498,-14.1,999.0,23.9,-12.7
36419.818322,-14.1,999.0,23.9,-12.8
36429.866219,-14.3,999.0,24.0,-12.7
36439.891053,-14.3,999.0,23.8,-12.8
36449.925406,-14.1,999.0,24.1,-12.7
36459.973014,-14.1,999.0,24.0,-12.7
36469.980597,-14.2,999.0,24.1,-12.7
36480.031309,-14.3,999.0,24.0,-12.7
36490.046023,-14.4,999.0,24.0,-12.8
36500.070733,-14.3,999.0,24.1,-12.7
36510.107148,-14.4,999.0,24.0,-12.8
36520.124482,-14.2,999.0,24.1,-12.8
36530.159916,-14.4,999.0,24.0,-12.8
36540.180322,-14.5,999.0,24.2,-12.7
36550.216285,-14.4,999.0,24.1,-12.8
36560.234551,-14.4,999.0,24.1,-12.8
36570.254318,-14.5,999.0,24.1,-12.7
36580.292437,-14.5,999.0,24.1,-12.8
36590.295097,-14.4,999.0,24.1,-12.8
36600.330003,-14.5,999.0,24.2,-12.8
36610.335344,-14.5,999.0,24.2,-12.8
36620.360911,-14.4,999.0,24.2,-12.8
36630.387289,-14.5,999.0,24.2,-12.9
36640.40967,-14.5,999.0,24.2,-12.8
36650.42777,-14.6,999.0,24.3,-12.9
36660.432186,-14.6,999.0,24.3,-12.9
36670.467477,-14.6,999.0,24.2,-12.8
36680.471561,-14.6,999.0,24.3,-12.8
36690.506228,-14.5,999.0,24.2,-12.8
36700.527517,-14.6,999.0,24.3,-12.8
36710.582926,-14.6,999.0,24.3,-12.9
36720.644055,-14.5,999.0,24.4,-12.9
36730.680361,-14.6,999.0,24.3,-12.8
36740.700559,-14.6,999.0,24.3,-12.9
36750.717842,-14.6,999.0,24.3,-12.9
36760.757426,-14.6,999.0,24.3,-12.9
36770.787881,-14.6,999.0,24.3,-12.9
36780.823161,-14.6,999.0,24.4,-12.9
36790.86612,-14.6,999.0,24.4,-12.9
36800.911039,-14.7,999.0,24.3,-12.9
36810.915022,-14.6,999.0,24.3,-12.9
36820.951021,-14.7,999.0,24.6,-13.0
36830.955008,-14.7,999.0,24.4,-12.8
36840.991687,-14.7,999.0,24.4,-12.9
36850.99461,-14.7,999.0,24.6,-13.0
36861.029062,-14.7,999.0,24.4,-12.9
36871.048385,-14.7,999.0,24.4,-13.0
36881.087375,-14.7,999.0,24.4,-13.1
36891.118328,-14.7,999.0,24.7,-12.9
36901.122736,-14.8,999.0,24.4,-12.9
36911.158054,-14.7,999.0,24.5,-12.9
36921.162955,-14.7,999.0,24.4,-12.9
36931.197739,-14.7,999.0,24.5,-13.2
36941.217501,-14.8,999.0,24.7,-12.9
36951.221382,-14.8,999.0,24.5,-13.0
36961.258019,-14.7,999.0,24.7,-13.0
36971.278069,-14.8,999.0,24.5,-13.0
36981.31271,-14.8,999.0,24.7,-12.9
36991.34255,-14.8,999.0,24.5,-13.0
37001.366347,-14.8,999.0,24.7,-13.0
37011.385562,-14.8,999.0,24.6,-13.0
37021.390173,-14.8,999.0,24.7,-13.0
37031.425275,-14.8,999.0,24.6,-13.0
37041.429337,-14.8,999.0,24.7,-13.0
37051.465187,-14.9,999.0,24.6,-13.0
37061.470242,-14.8,999.0,24.8,-13.0
37071.530136,-14.9,999.0,24.8,-13.0
37081.571976,-14.9,999.0,24.8,-13.2
37091.573927,-14.9,999.0,24.7,-13.0
37101.599174,-14.9,999.0,24.8,-13.2
37111.614956,-14.9,999.0,24.8,-13.0
37121.634466,-14.9,999.0,24.8,-13.0
37131.653214,-14.9,999.0,24.9,-13.0
37141.657326,-14.9,999.0,24.7,-13.0
37151.694318,-14.9,999.0,24.9,-13.0
37161.697812,-14.9,999.0,24.9,-13.0
37171.733421,-14.9,999.0,24.9,-13.1
37181.753777,-14.9,999.0,24.9,-13.1
37191.787925,-14.9,999.0,24.9,-13.3
37201.807741,-15.0,999.0,24.9,-13.1
37211.811799,-15.0,999.0,24.9,-13.3
37221.85764,-15.0,999.0,24.9,-13.0
37231.866514,-15.0,999.0,24.9,-13.1
37241.89783,-15.0,999.0,25.0,-13.0
37251.934,-15.0,999.0,24.9,-13.1
37261.957022,-15.1,999.0,25.1,-13.2
37271.976589,-15.1,999.0,25.0,-13.3
37282.012832,-15.0,999.0,24.9,-13.3
37292.047844,-15.0,999.0,25.0,-13.1
37302.051903,-15.1,999.0,25.0,-13.1
37312.087333,-15.0,999.0,25.0,-13.1
37322.104887,-15.1,999.0,25.0,-13.1
37332.130078,-15.0,999.0,25.1,-13.3
37342.157745,-15.1,999.0,25.0,-13.1
37352.16481,-15.0,999.0,25.1,-13.1
37362.201505,-15.1,999.0,25.1,-13.1
37372.232906,-15.1,999.0,25.1,-13.1
37382.256535,-15.2,999.0,25.1,-13.1
37392.277706,-15.2,999.0,25.1,-13.1
37402.310128,-15.2,999.0,25.1,-13.1
37412.346786,-15.1,999.0,25.2,-13.1
37422.382892,-15.2,999.0,25.1,-13.3
37432.416943,-15.2,999.0,25.3,-13.0
37442.436519,-15.2,999.0,25.2,-13.1
37452.479894,-15.2,999.0,25.2,-13.4
37462.504186,-15.2,999.0,25.2,-13.3
37472.510834,-15.2,999.0,25.2,-13.1
37482.548173,-15.2,999.0,25.2,-13.1
37492.578345,-15.2,999.0,25.3,-13.2
37502.60238,-15.2,999.0,25.3,-13.2
37512.636515,-15.2,999.0,25.3,-13.1
37522.652633,-15.2,999.0,25.3,-13.3
37532.708297,-15.2,999.0,25.3,-13.2
37542.711863,-15.2,999.0,25.3,-13.2
37552.751815,-15.2,999.0,25.4,-13.1
37562.766522,-15.2,999.0,25.4,-13.2
37572.793867,-15.2,999.0,25.5,-13.1
37582.820103,-15.3,999.0,25.4,-13.2
37592.824699,-15.3,999.0,25.4,-13.1
37602.859909,-15.3,999.0,25.4,-13.2
37612.879297,-15.3,999.0,25.5,-13.2
37622.915538,-15.3,999.0,25.4,-13.4
37632.936612,-15.4,999.0,25.6,-13.3
37642.954826,-15.3,999.0,25.5,-13.2
37653.005755,-15.3,999.0,25.5,-13.1
37663.011241,-15.4,999.0,25.5,-13.3
37673.045937,-15.4,999.0,25.5,-13.1
37683.065709,-15.4,999.0,25.5,-13.0
37693.091564,-15.4,999.0,25.5,-13.2
37703.119713,-15.4,999.0,25.6,-13.1
37713.122624,-15.4,999.0,25.6,-13.2
37723.159969,-15.4,999.0,25.7,-13.1
37733.163432,-15.5,999.0,25.7,-13.3
37743.198203,-15.5,999.0,25.7,-13.1
37753.202629,-15.5,999.0,25.7,-13.1
37763.239577,-15.4,999.0,25.7,-13.4
37773.30208,-15.5,999.0,25.7,-13.1
37783.34111,-15.5,999.0,25.7,-13.3
37793.376304,-15.5,999.0,25.7,-13.3
37803.379896,-15.5,999.0,25.8,-13.2
37813.420184,-15.5,999.0,25.8,-13.1
37823.449859,-15.5,999.0,25.9,-13.2
37833.450201,-15.5,999.0,25.8,-13.3
37843.488992,-15.5,999.0,25.8,-13.1
37853.493976,-15.5,999.0,25.9,-13.1
37863.528306,-15.5,999.0,25.8,-13.2
37873.532571,-15.5,999.0,26.0,-13.1
37883.56817,-15.5,999.0,26.0,-13.1
37893.572546,-15.5,999.0,25.9,-13.1
37903.593191,-15.5,999.0,26.0,-13.0
37913.612154,-15.5,999.0,25.9,-13.4
37923.642959,-15.5,999.0,26.1,-13.1
37933.668124,-15.5,999.0,26.1,-13.3
37943.685908,-15.6,999.0,26.1,-13.3
37953.705537,-15.6,999.0,26.1,-13.3
37963.712797,-15.5,999.0,26.1,-13.1
37973.729078,-15.6,999.0,26.2,-13.3
37983.780099,-15.6,999.0,26.1,-13.0
37993.786995,-15.6,999.0,26.2,-13.1
38003.819945,-15.6,999.0,26.2,-13.1
38013.825305,-15.6,999.0,26.2,-13.0
38023.859222,-15.7,999.0,26.3,-13.0
38033.895538,-15.6,999.0,26.3,-13.1
38043.909321,-15.7,999.0,26.3,-13.0
38053.968132,-15.6,999.0,26.3,-13.3
38063.998986,-15.7,999.0,26.4,-13.1
38074.036591,-15.6,999.0,26.3,-13.0
38084.070711,-15.7,999.0,26.3,-13.3
38094.074458,-15.7,999.0,26.5,-13.1
38104.109965,-15.7,999.0,26.5,-13.2
38114.113432,-15.7,999.0,26.5,-13.0
38124.150174,-15.7,999.0,26.5,-13.0
38134.153468,-15.8,999.0,26.5,-13.1
38144.189157,-15.7,999.0,26.6,-13.0
38154.209471,-15.8,999.0,26.6,-13.0
38164.223272,-15.7,999.0,26.6,-13.0
38174.262955,-15.7,999.0,26.7,-13.0
38184.282226,-15.8,999.0,26.8,-12.9
38194.298645,-15.7,999.0,26.7,-13.0
38204.338295,-15.8,999.0,26.7,-13.2
38214.357904,-15.8,999.0,26.8,-13.0
38224.37613,-15.8,999.0,26.8,-13.0
38234.380858,-15.7,999.0,26.9,-13.0
38244.433229,-15.8,999.0,26.9,-13.0
38254.435966,-15.8,999.0,26.9,-13.0
38264.473491,-15.8,999.0,27.0,-13.2
38274.490571,-15.8,999.0,27.0,-12.9
38284.522236,-15.8,999.0,27.0,-12.9
38294.546032,-15.8,999.0,27.1,-12.9
38304.549326,-15.8,999.0,27.0,-12.9
38314.565503,-15.8,999.0,27.2,-12.8
38324.59007,-15.8,999.0,27.1,-12.9
38334.625225,-15.8,999.0,27.2,-12.9
38344.672611,-15.8,999.0,27.2,-12.9
38354.695816,-15.9,999.0,27.3,-12.9
38364.746904,-15.8,999.0,27.3,-12.9
38374.751035,-15.8,999.0,27.3,-12.8
38384.77613,-15.9,999.0,27.5,-12.8
38394.803836,-15.8,999.0,27.4,-12.8
38404.83722,-15.8,999.0,27.5,-12.8
38414.860065,-15.9,999.0,27.5,-12.8
38424.866491,-15.8,999.0,27.5,-12.8
38434.904902,-15.8,999.0,27.7,-12.7
38444.920071,-15.8,999.0,27.5,-12.7
38454.955303,-15.8,999.0,27.6,-12.8
38464.974666,-15.9,999.0,27.7,-12.7
38474.978079,-15.9,999.0,27.7,-12.7
38485.030728,-15.9,999.0,27.7,-12.7
38495.03421,-15.9,999.0,27.7,-12.7
38505.050726,-15.9,999.0,27.7,-12.8
38515.071605,-15.9,999.0,27.8,-12.6
38525.108329,-15.9,999.0,27.9,-12.7
38535.126982,-15.9,999.0,27.9,-12.7
38545.130944,-16.0,999.0,27.9,-12.7
38555.167186,-15.9,999.0,28.0,-12.7
38565.170448,-16.0,999.0,28.0,-12.7
38575.206746,-15.9,999.0,28.0,-12.7
38585.210926,-16.0,999.0,28.1,-12.7
38595.246462,-15.9,999.0,28.1,-12.6
38605.265327,-16.0,999.0,28.1,-12.7
38615.268559,-15.9,999.0,28.3,-12.6
38625.302158,-16.0,999.0,28.2,-12.6
38635.339789,-16.0,999.0,28.3,-12.6
38645.373629,-16.0,999.0,28.3,-12.6
38655.394902,-16.0,999.0,28.3,-12.7
38665.431068,-16.0,999.0,28.3,-12.6
38675.464724,-16.0,999.0,28.4,-12.6
