#
## Proficy Historian SDK Data Export 
## Generated: 03/06/2023 09:24:27 AM
## Start Time: 03/02/2023 02:00:00 PM
## End Time: 03/03/2023 10:00:00 AM
## Interval: 60000 milliseconds
## Records Returned: 1200
#
Timestamp, SPLYO.CONDENSER_TEMPERATURE.F_CV, SPLYO.SHELF_OUTLET.F_CV, SPLYO.SHELF_INLET.F_CV, SPLYO.SHELF_SP.F_CV, SPLYO.TC_AVG.F_CV, SPLYO.VACUUM_SP.F_CV, SPLYO.CHAMBER_CM.F_CV, SPLYO.ROUGH_VACUUM.F_CV, SPLYO.CHAMBER_PIRANI.F_CV, SPLYO.CONDENSER_VACUUM.F_CV, SPLYO.CHAMBER_PRESSURE.F_CV
03/03/2023 06:20:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 157, 90, -15.6
03/03/2023 06:21:00, -85.1, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 06:22:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 160, 91, -15.6
03/03/2023 06:23:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 06:24:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 155, 88, -15.6
03/03/2023 06:25:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 159, 91, -15.6
03/03/2023 06:26:00, -85.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 06:27:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 158, 90, -15.6
03/03/2023 06:28:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 06:29:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 158, 90, -15.6
03/03/2023 06:30:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 157, 90, -15.6
03/03/2023 06:31:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 159, 90, -15.6
03/03/2023 06:32:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 156, 89, -15.6
03/03/2023 06:33:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 06:34:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 156, 88, -15.6
03/03/2023 06:35:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 156, 89, -15.6
03/03/2023 06:36:00, -85.4, 9.5, 10, 10, 0, 100, 101, 0, 158, 90, -15.6
03/03/2023 06:37:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 06:38:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 155, 89, -15.6
03/03/2023 06:39:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 06:40:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 158, 90, -15.6
03/03/2023 06:41:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 06:42:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 156, 88, -15.6
03/03/2023 06:43:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 154, 88, -15.6
03/03/2023 06:44:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 158, 90, -15.6
03/03/2023 06:45:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 158, 90, -15.6
03/03/2023 06:46:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 157, 90, -15.6
03/03/2023 06:47:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 06:48:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 157, 89, -15.6
03/03/2023 06:49:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 157, 89, -15.6
03/03/2023 06:50:00, -85, 9.5, 10, 10, 0, 100, 100, 0, 158, 90, -15.6
03/03/2023 06:51:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 06:52:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 06:53:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 156, 89, -15.6
03/03/2023 06:54:00, -85.1, 9.5, 10, 10, 0, 100, 101, 0, 158, 90, -15.6
03/03/2023 06:55:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 157, 89, -15.6
03/03/2023 06:56:00, -85.1, 9.5, 10, 10, 0, 100, 101, 0, 156, 90, -15.6
03/03/2023 06:57:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 157, 90, -15.6
03/03/2023 06:58:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 157, 90, -15.6
03/03/2023 06:59:00, -85.1, 9.5, 10, 10, 0, 100, 99, 0, 155, 88, -15.6
03/03/2023 07:00:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 156, 90, -15.6
03/03/2023 07:01:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 156, 90, -15.6
03/03/2023 07:02:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 156, 89, -15.6
03/03/2023 07:03:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 157, 90, -15.6
03/03/2023 07:04:00, -85.1, 9.5, 10, 10, 0, 100, 99, 0, 154, 89, -15.6
03/03/2023 07:05:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 156, 90, -15.6
03/03/2023 07:06:00, -85, 9.5, 10, 10, 0, 100, 101, 0, 156, 90, -15.6
03/03/2023 07:07:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 156, 89, -15.6
03/03/2023 07:08:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 154, 89, -15.6
03/03/2023 07:09:00, -85, 9.5, 10, 10, 0, 100, 100, 0, 156, 90, -15.6
03/03/2023 07:10:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 154, 88, -15.6
03/03/2023 07:11:00, -85.1, 9.5, 10, 10, 0, 100, 99, 0, 154, 89, -15.6
03/03/2023 07:12:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 156, 90, -15.6
03/03/2023 07:13:00, -85, 9.5, 10, 10, 0, 100, 99, 0, 153, 88, -15.6
03/03/2023 07:14:00, -85.1, 9.5, 10, 10, 0, 100, 99, 0, 153, 89, -15.6
03/03/2023 07:15:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 154, 89, -15.6
03/03/2023 07:16:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 154, 89, -15.6
03/03/2023 07:17:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 154, 90, -15.6
03/03/2023 07:18:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 154, 89, -15.6
03/03/2023 07:19:00, -85.1, 9.5, 10, 10, 0, 100, 101, 0, 155, 90, -15.6
03/03/2023 07:20:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 153, 90, -15.6
03/03/2023 07:21:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 152, 89, -15.6
03/03/2023 07:22:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 154, 89, -15.6
03/03/2023 07:23:00, -85, 9.5, 10, 10, 0, 100, 100, 0, 154, 90, -15.6
03/03/2023 07:24:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 153, 90, -15.6
03/03/2023 07:25:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 152, 89, -15.6
03/03/2023 07:26:00, -85, 9.5, 10, 10, 0, 100, 100, 0, 152, 89, -15.6
03/03/2023 07:27:00, -85.1, 9.5, 10, 10, 0, 100, 101, 0, 152, 90, -15.6
03/03/2023 07:28:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 152, 89, -15.6
03/03/2023 07:29:00, -85.1, 9.5, 10, 10, 0, 100, 99, 0, 151, 89, -15.6
03/03/2023 07:30:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 152, 90, -15.6
03/03/2023 07:31:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 151, 90, -15.6
03/03/2023 07:32:00, -85, 9.5, 10, 10, 0, 100, 101, 0, 151, 90, -15.6
03/03/2023 07:33:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 151, 90, -15.6
03/03/2023 07:34:00, -85, 9.5, 10, 10, 0, 100, 100, 0, 150, 89, -15.6
03/03/2023 07:35:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 150, 89, -15.6
03/03/2023 07:36:00, -85.3, 9.5, 10.1, 10, 0, 100, 100, 0, 149, 90, -15.6
03/03/2023 07:37:00, -85, 9.6, 10, 10, 0, 100, 100, 0, 149, 90, -15.6
03/03/2023 07:38:00, -85, 9.5, 10, 10, 0, 100, 100, 0, 149, 90, -15.6
03/03/2023 07:39:00, -85, 9.5, 10, 10, 0, 100, 100, 0, 149, 90, -15.6
03/03/2023 07:40:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 148, 89, -15.6
03/03/2023 07:41:00, -85, 9.5, 10, 10, 0, 100, 100, 0, 148, 89, -15.6
03/03/2023 07:42:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 148, 90, -15.6
03/03/2023 07:43:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 147, 90, -15.6
03/03/2023 07:44:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 146, 89, -15.6
03/03/2023 07:45:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 146, 90, -15.6
03/03/2023 07:46:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 146, 90, -15.6
03/03/2023 07:47:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 145, 90, -15.6
03/03/2023 07:48:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 144, 90, -15.6
03/03/2023 07:49:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 144, 90, -15.6
03/03/2023 07:50:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 144, 90, -15.6
03/03/2023 07:51:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 143, 89, -15.5
03/03/2023 07:52:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 142, 89, -15.6
03/03/2023 07:53:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 142, 89, -15.6
03/03/2023 07:54:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 142, 90, -15.6
03/03/2023 07:55:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 141, 90, -15.5
03/03/2023 07:56:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 140, 90, -15.5
03/03/2023 07:57:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 140, 90, -15.5
03/03/2023 07:58:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 139, 90, -15.5
03/03/2023 07:59:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 139, 90, -15.6
03/03/2023 08:00:00, -85.1, 9.5, 10, 10, 0, 100, 101, 0, 139, 90, -15.5
03/03/2023 08:01:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 138, 90, -15.6
03/03/2023 08:02:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 138, 91, -15.6
03/03/2023 08:03:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 136, 90, -15.6
03/03/2023 08:04:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 136, 89, -15.6
03/03/2023 08:05:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 135, 89, -15.5
03/03/2023 08:06:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 134, 89, -15.6
03/03/2023 08:07:00, -85.3, 9.6, 10, 10, 0, 100, 100, 0, 134, 90, -15.6
03/03/2023 08:08:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 132, 89, -15.6
03/03/2023 08:09:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 132, 90, -15.5
03/03/2023 08:10:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 132, 90, -15.5
03/03/2023 08:11:00, -85.4, 9.5, 10.1, 10, 0, 100, 101, 0, 131, 90, -15.5
03/03/2023 08:12:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 131, 90, -15.5
03/03/2023 08:13:00, -85.1, 9.5, 10, 10, 0, 100, 99, 0, 129, 89, -15.5
03/03/2023 08:14:00, -85.1, 9.5, 9.9, 10, 0, 100, 100, 0, 129, 90, -15.5
03/03/2023 08:15:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 128, 90, -15.5
03/03/2023 08:16:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 128, 90, -15.5
03/03/2023 08:17:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 127, 90, -15.5
03/03/2023 08:18:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 126, 89, -15.5
03/03/2023 08:19:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 126, 90, -15.5
03/03/2023 08:20:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 125, 90, -15.5
03/03/2023 08:21:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 124, 90, -15.5
03/03/2023 08:22:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 124, 89, -15.5
03/03/2023 08:23:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 123, 90, -15.5
03/03/2023 08:24:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 123, 90, -15.5
03/03/2023 08:25:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 122, 90, -15.5
03/03/2023 08:26:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 121, 90, -15.6
03/03/2023 08:27:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 120, 89, -15.5
03/03/2023 08:28:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 120, 90, -15.5
03/03/2023 08:29:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 120, 90, -15.5
03/03/2023 08:30:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 119, 90, -15.5
03/03/2023 08:31:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 119, 90, -15.5
03/03/2023 08:32:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 118, 90, -15.5
03/03/2023 08:33:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 118, 90, -15.5
03/03/2023 08:34:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 116, 90, -15.5
03/03/2023 08:35:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 116, 90, -15.5
03/03/2023 08:36:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 116, 90, -15.5
03/03/2023 08:37:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 115, 90, -15.5
03/03/2023 08:38:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 115, 90, -15.5
03/03/2023 08:39:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 114, 90, -15.5
03/03/2023 08:40:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 113, 89, -15.5
03/03/2023 08:41:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 113, 90, -15.5
03/03/2023 08:42:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 113, 90, -15.5
03/03/2023 08:43:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 113, 90, -15.5
03/03/2023 08:44:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 112, 90, -15.5
03/03/2023 08:45:00, -85.1, 9.5, 10, 10, 0, 100, 100, 0, 112, 90, -15.5
03/03/2023 08:46:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 112, 90, -15.5
03/03/2023 08:47:00, -85.1, 9.5, 10, 10, 0, 100, 101, 0, 112, 91, -15.5
03/03/2023 08:48:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 112, 90, -15.5
03/03/2023 08:49:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 112, 91, -15.5
03/03/2023 08:50:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 111, 90, -15.5
03/03/2023 08:51:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 110, 90, -15.5
03/03/2023 08:52:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 110, 90, -15.5
03/03/2023 08:53:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 110, 90, -15.5
03/03/2023 08:54:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 110, 91, -15.5
03/03/2023 08:55:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 109, 90, -15.5
03/03/2023 08:56:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 108, 90, -15.5
03/03/2023 08:57:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 108, 90, -15.5
03/03/2023 08:58:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 108, 90, -15.5
03/03/2023 08:59:00, -85.6, 9.5, 10.1, 10, 0, 100, 101, 0, 108, 90, -15.5
03/03/2023 09:00:00, -85.4, 9.6, 10, 10, 0, 100, 101, 0, 108, 90, -15.5
03/03/2023 09:01:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 107, 90, -15.5
03/03/2023 09:02:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 106, 90, -15.5
03/03/2023 09:03:00, -85.5, 9.6, 10, 10, 0, 100, 101, 0, 107, 91, -15.5
03/03/2023 09:04:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 106, 90, -15.5
03/03/2023 09:05:00, -85.6, 9.5, 10, 10, 0, 100, 101, 0, 106, 91, -15.5
03/03/2023 09:06:00, -85.5, 9.5, 10, 10, 0, 100, 100, 0, 106, 90, -15.5
03/03/2023 09:07:00, -85.6, 9.4, 10, 10, 0, 100, 101, 0, 106, 91, -15.5
03/03/2023 09:08:00, -85.7, 9.4, 10, 10, 0, 100, 100, 0, 105, 90, -15.5
03/03/2023 09:09:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 105, 90, -15.5
03/03/2023 09:10:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 105, 90, -15.5
03/03/2023 09:11:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 105, 90, -15.5
03/03/2023 09:12:00, -85.7, 9.5, 10, 10, 0, 100, 101, 0, 105, 90, -15.5
03/03/2023 09:13:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 105, 90, -15.5
03/03/2023 09:14:00, -85.7, 9.4, 10, 10, 0, 100, 99, 0, 104, 89, -15.5
03/03/2023 09:15:00, -85.7, 9.4, 10, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:16:00, -85.8, 9.5, 10, 10, 0, 100, 100, 0, 105, 90, -15.5
03/03/2023 09:17:00, -85.9, 9.5, 10, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:18:00, -85.7, 9.5, 10, 10, 0, 100, 101, 0, 105, 91, -15.5
03/03/2023 09:19:00, -85.7, 9.5, 10, 10, 0, 100, 101, 0, 105, 90, -15.5
03/03/2023 09:20:00, -85.9, 9.5, 10, 10, 0, 100, 101, 0, 104, 90, -15.5
03/03/2023 09:21:00, -85.8, 9.5, 10, 10, 0, 100, 101, 0, 105, 91, -15.5
03/03/2023 09:22:00, -85.8, 9.5, 10, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:23:00, -85.8, 9.5, 10, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:24:00, -86, 9.5, 10.2, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:25:00, -85.6, 9.6, 10, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:26:00, -85.9, 9.5, 10.2, 10, 0, 100, 101, 0, 104, 91, -15.5
03/03/2023 09:27:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:28:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:29:00, -85.7, 9.4, 10, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:30:00, -85.8, 9.4, 10, 10, 0, 100, 99, 0, 103, 89, -15.5
03/03/2023 09:31:00, -85.8, 9.4, 10, 10, 0, 100, 99, 0, 103, 89, -15.5
03/03/2023 09:32:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 89, -15.5
03/03/2023 09:33:00, -85.7, 9.6, 10, 10, 0, 100, 99, 0, 103, 89, -15.5
03/03/2023 09:34:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:35:00, -85.5, 9.4, 9.9, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:36:00, -85.6, 9.4, 9.9, 10, 0, 100, 101, 0, 104, 91, -15.5
03/03/2023 09:37:00, -85.7, 9.4, 10, 10, 0, 100, 99, 0, 103, 89, -15.5
03/03/2023 09:38:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:39:00, -85.8, 9.5, 10, 10, 0, 100, 101, 0, 104, 91, -15.5
03/03/2023 09:40:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:41:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 104, 90, -15.5
03/03/2023 09:42:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:43:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:44:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 89, -15.5
03/03/2023 09:45:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:46:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:47:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:48:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 102, 89, -15.5
03/03/2023 09:49:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:50:00, -85.6, 9.5, 10, 10, 0, 100, 101, 0, 103, 91, -15.5
03/03/2023 09:51:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:52:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:53:00, -85.7, 9.5, 10, 10, 0, 100, 101, 0, 103, 90, -15.5
03/03/2023 09:54:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 102, 90, -15.5
03/03/2023 09:55:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:56:00, -85.6, 9.4, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:57:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:58:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 09:59:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
03/03/2023 10:00:00, -85.7, 9.5, 10, 10, 0, 100, 100, 0, 103, 90, -15.5
